9.0	3.3158029735094097	4.800473384470026	5.057080339557957	4.162969387919933	1.571236058455484	3.0926670414517714	3.5665177196569924	1.8062950330492928	3.880534056874964	4.839173952097951	1.7878047475124192	2.7943925849714795	3.845185385793452	3.7398198132220313	4.631542149291014	3.344446803157956	4.580226573896813	4.2219936366545205	3.2577300166475496	1.8815262617662687	2.008133183452309	2.441228059860704	3.256167681404584	3.016757087502014	3.113181332371838	2.3246451632646665	1.874788849083396	2.1318685490079368	2.699057039424362
3.3158029735094097	9.0	2.1788556666855823	2.581271144104489	1.8465247651168517	2.138177446839322	2.0542504280651297	2.6307710619473466	2.031003447403762	4.146685288068055	2.957467254036401	3.799839204752158	3.1295587603872628	4.778351352330798	2.0728749989243958	3.632759778691769	4.219023519642578	2.8516397947209677	4.046834592221615	3.8087794787684697	4.019634058733248	1.4477046652432182	2.1152730167283376	2.379579497993095	2.8640298028155438	3.69323227310782	1.9156601247063332	1.9351275407753807	2.0145942974994124	4.964388473688475
4.800473384470026	2.1788556666855823	9.0	6.12649945373091	5.472262073171708	1.6270137195772585	2.5185805454425028	3.127184686602889	1.8778499181775068	2.911115591890478	4.383756251350527	1.7803310755861697	3.098938460009478	2.097206673348948	3.1482436320087688	4.5062127815506745	3.613917525714346	4.631379374037431	4.113012443191237	2.323271630892382	1.794564919345117	1.7445995304682027	2.122257242705341	2.4422675059130228	2.1788362156285404	2.380822138648621	2.0732708184544943	2.042635405141662	2.172505327717348	1.98131445054754
5.057080339557957	2.581271144104489	6.12649945373091	9.0	4.806315989530463	1.505082436875138	2.0375306955252483	2.629610526088647	1.7373068946992662	2.705496745007645	5.805466224595079	1.8400128465797605	3.496989707988897	2.912023906138133	2.2527492943690155	4.971484632476478	2.7058277856353934	3.971256082896201	4.171652219683505	2.039096756957969	1.943122651143084	1.6383833866550708	1.9724770711154271	2.053591868095959	2.393806118530806	2.1778511227093635	1.6557455936790064	1.7413610216782804	1.948479591709921	2.176385363829403
4.162969387919933	1.8465247651168517	5.472262073171708	4.806315989530463	9.0	1.502389400187312	2.97183339836121	2.442171760513306	1.9874782954714412	1.741294124649432	4.058212412078578	1.629870672630341	2.175179368741144	2.0913947395826287	3.378026272981854	4.378495488435758	2.1275937269462326	3.347164698217433	2.958078903008977	2.073278725479437	1.3787241144037037	2.00501832782608	2.103368580362837	2.3780454630357517	1.985793657491371	1.9774116865909932	2.0871951969303835	2.567522785695464	1.9509094161347944	1.689090307877028
1.571236058455484	2.138177446839322	1.6270137195772585	1.505082436875138	1.502389400187312	9.0	1.942073578420118	1.987593239411448	1.3221588291046444	2.174425260039191	1.9606542925941928	5.414338812941407	2.028994592178822	2.7350032657830257	1.9326809942077627	1.9819129171650651	2.632147726218967	1.9183736684022217	1.95887000682569	2.1216382263837072	3.5086257781026866	1.638174659794011	2.6991939998227483	1.8996369937830355	1.8916820493836024	2.2608735468008265	1.9470785712558405	2.018317531153567	1.865820669284867	2.3209370812165595
3.0926670414517714	2.0542504280651297	2.5185805454425028	2.0375306955252483	2.97183339836121	1.942073578420118	9.0	3.255284371261266	2.0145039438236805	1.854366224798945	2.6221936940859027	2.05424426614095	2.869601990566126	2.1068270226442847	2.273808788790197	2.928199441449602	2.87289738936824	3.2378408165462096	2.85579730307764	2.3156530773744133	1.9351160168277253	2.320796406493478	2.11378017115682	3.060658779878122	1.9879193186737585	2.2610207166901746	2.030155936960745	2.1758844342168158	1.9227367681981835	1.891673221587872
3.5665177196569924	2.6307710619473466	3.127184686602889	2.629610526088647	2.442171760513306	1.987593239411448	3.255284371261266	9.0	2.460138271740685	2.92754664135218	3.0363496054626857	1.877841091542892	2.880557921952647	2.4514653224913667	2.267070180228824	3.9348056359444175	3.9085927330640566	3.287080565952548	4.028338314659726	2.3985176815490727	2.0534393103635065	1.927701704787821	2.047418755672308	4.380060266723675	2.445999245409061	3.438299491275514	2.10575087047395	1.8931027341742797	2.2703385204199305	2.0583149133394274
1.8062950330492928	2.031003447403762	1.8778499181775068	1.7373068946992662	1.9874782954714412	1.3221588291046444	2.0145039438236805	2.460138271740685	9.0	2.8351553011727	1.96165224581068	1.835067774601389	3.182473522811142	1.6425146892724047	2.0624570869173	2.320181271640345	2.9115034967500653	2.5118276705487497	2.610930223430737	2.3183462441961256	1.7442006863270387	1.8282351741922356	2.7514532184619918	3.1124917607326945	3.859090885886357	3.0258219451074413	1.7137339658549884	1.6381299187359355	3.9635597444537214	1.5711299146330882
3.880534056874964	4.146685288068055	2.911115591890478	2.705496745007645	1.741294124649432	2.174425260039191	1.854366224798945	2.92754664135218	2.8351553011727	9.0	2.501202635431353	1.7878150537926505	2.443336910440884	3.0476082746950377	2.976334990798441	3.4345739467628404	3.996902333506761	4.032155017432001	4.061909360161478	4.178725895078336	2.1133210987666384	1.9629825481620489	2.990478938307375	2.0918994521438163	4.378912335118139	4.3219949233437305	2.144946754860567	2.0001047218505708	3.563019786198404	4.036598701134563
4.839173952097951	2.957467254036401	4.383756251350527	5.805466224595079	4.058212412078578	1.9606542925941928	2.6221936940859027	3.0363496054626857	1.96165224581068	2.501202635431353	9.0	2.705203627468607	2.0398953847317216	3.970985116225065	2.1787331253891677	4.111745231951519	2.880698050727	3.2454499039815	4.046293377445445	2.189204189480986	2.059819739491217	1.9035930761109447	1.9427775881175005	2.3299063690629107	1.9616523380858504	2.3347772783653946	2.0081641378328947	1.990262617363232	1.959296103955851	2.385257168162967
1.7878047475124192	3.799839204752158	1.7803310755861697	1.8400128465797605	1.629870672630341	5.414338812941407	2.05424426614095	1.877841091542892	1.835067774601389	1.7878150537926505	2.705203627468607	9.0	2.4478191346255684	3.970703121446135	1.7527112226203343	2.5161059132944823	3.3434180264608804	1.9338848465301823	2.9478901367750083	2.411379096178258	4.949570218597643	1.5039527357384002	2.051431072365424	1.9875917053633116	1.7996034955861715	2.006639516205602	1.8696976353719192	2.0235779723622485	1.8559548206173573	2.51080442512002
2.7943925849714795	3.1295587603872628	3.098938460009478	3.496989707988897	2.175179368741144	2.028994592178822	2.869601990566126	2.880557921952647	3.182473522811142	2.443336910440884	2.0398953847317216	2.4478191346255684	9.0	2.1754798292472324	2.210908762697515	4.570758349612041	4.053561639935007	2.8507311859614672	3.7485484285024144	3.623350499149872	1.63829571349225	1.790875624859223	2.3256827306131824	2.7749278388895164	2.0469235275594544	2.964263522756527	1.9692560796178449	1.9179804647940268	2.087424910878684	2.2702906672577643
